user_id,days_since_last_purchase,avg_purchase_value,is_frequent_buyer,10%_off_pref,25%_off_pref,free_shipping_pref,buy_one_get_one_pref
45,88,113.94592679152447,0,0.11195847669559951,0.1288144832924167,0.021025615438280493,0.3785286305312008
46,100,265.6243183848351,0,0.07722407830710544,0.06512967533772376,0.07678938691924012,0.12301531235154846
47,134,72.60817898122342,1,0.07742111394156051,0.2876848951554418,0.05004497680182271,0.2419616142488149
48,150,286.6954001965381,0,0.005927736902667813,0.11222820672822448,0.07151869741814221,0.33061304476729353
49,25,197.76069765699395,0,0.06771737448624644,0.1582362047917661,0.12494487251768598,0.38028000621853003
50,95,139.88840513836527,1,0.1418329342038419,0.21914553427832462,0.05960335884708707,0.4817778128641841
51,68,194.0003162026625,0,0.05006927433393359,0.11348737638785959,0.11594965503502265,0.23757795836121667
52,29,122.14638087722105,1,0.10901508010744615,0.47714811568566096,0.04220386654555573,0.5017972136793073
53,43,144.73680734452836,1,0.1107168172888707,0.22658405614949856,0.07329606334166082,0.5016570784392058
54,141,86.29450091786595,0,0.08937108666617234,0.2622162785735182,0.032704877517201,0.566619159010831
55,12,181.81103574078986,0,0.1239511649999829,0.3680052355249147,0.1269983254542098,0.3498676314274718
56,40,249.92213638864453,0,0.05940003995667736,0.059177465736295676,0.08732411935376083,0.24468785692494058
57,121,244.80741309443408,0,0.17671820484263542,0.5295665730147442,0.16526982278038133,0.390441595277691
58,134,184.6715010095682,0,0.15120751827341475,0.2932118651352774,0.15526445870285624,0.27015784562699774
59,71,293.97153939590066,0,0.1433548455032324,0.24273899110855485,0.10248523525708227,0.5447375974077
60,48,142.86079345750886,0,0.0960792507523376,0.27407557875065197,0.100790454048471,0.20530449641540685
61,65,250.36429814568115,1,0.09072280697658751,0.2248790725032022,0.07600534780463808,0.29155972873013014
62,39,130.2866150733934,0,0.11700141404651601,0.008347301031518461,0.06392557287718338,0.2821834003076303
63,139,161.61428496836587,0,0.14590061055035095,0.08418396209334322,0.14802117253040917,0.4330276394127989
64,53,31.819449430985603,0,0.10243258617204672,0.22408616268628684,0.044552553453464434,0.40954667106148795
65,17,200.22348705081578,0,0.14746125177002362,0.22573839772241192,0.10538251969896059,0.26759720944069826
66,44,105.11171321373152,1,0.10508710297823952,0.15691151126379047,0.04477049992938972,0.536442097020453
67,15,38.779169710951905,0,0.16252069968946092,0.15830938870187558,0.08368312632849023,0.1715579911608803
68,167,176.62104465805544,1,0.038008062048612415,0.28687156447507656,0.1090916029619575,0.22713952397234802
69,16,214.70369457064922,1,0.09459876363128582,0.15894364968099242,0.06782223800423606,0.4064156699269301
70,131,143.51533711904483,0,0.09970470993426156,0.18263924260925646,0.03639583475448431,0.33351736951187033
71,42,170.11274698357923,0,0.12611976241344053,0.2107431942360893,0.07596294012985307,0.19997813805426387
72,99,223.9185996693355,0,-0.02710277680003246,0.19431864362006013,0.18819921706938458,0.2725550182631492
73,91,197.9795923160374,0,-0.04630581641566281,0.2979069986031499,0.08067753040238579,0.3442989208436212
74,149,216.79858690299358,0,-0.01248079376970699,0.07597156097380042,0.12278861458578164,0.28315573625062856
75,14,92.1315989475892,0,0.09856629838500457,0.22555574635922826,0.07120639994562443,0.46457790814113037
76,150,35.247490817280976,1,0.10427772118375081,0.20538201162432526,0.06272326560638615,0.4113731920074806
77,129,218.59370614144967,1,0.07787144964896259,0.2581495128989428,0.1289347200999169,0.8942046525314313
78,16,143.60942949372938,0,0.06667502447177137,0.23011534391843233,0.06998201838187593,0.3830777576175677
79,60,235.1165134638239,0,0.09139796236139364,0.2753365077980244,0.15547649125946128,0.3327477411418582
80,103,258.7843475246215,0,0.1359104527113725,0.22196809402906167,0.12735756533505968,0.563837195629213
81,25,117.87651701952959,0,0.05523376126323981,0.22491310066829798,0.03448906941539192,0.17712789996176292
82,125,186.58106660978353,0,0.1308110041729851,0.22384635238029627,0.08813280456055335,0.3055728051368565
83,13,150.63471850598447,0,0.1827357048054779,0.016341487645676268,0.07567408201398426,0.14518914671236643
84,84,287.7577534689563,0,0.12484946300313197,0.015189159709186707,0.1308919730468092,0.26809457392062686
85,176,31.40367916146573,0,0.1741367933947423,0.08060862885068916,0.05078656725026306,0.46381920562088186
86,78,71.12300008475943,0,0.06666957252597093,0.06137960498388071,0.06139764694358443,0.3270586467213661
87,111,257.87595126975936,0,0.1210885890842955,0.0804603326118778,0.08915244724626514,0.08257683745719437
88,16,257.9431284910393,1,0.14619558391201787,0.2550719914898063,0.15406992741483452,0.7836985748651617
89,145,263.5416621545951,1,0.05237464965941591,0.38433112169540706,0.07572272185096941,0.42780464492399606
90,98,138.24338889921216,1,0.060171092158509173,0.24102170433198614,0.06004427663559403,0.8166247870017345
91,142,267.166037695157,0,0.12529241083683443,0.33681239998100576,0.10623079570868621,0.37103153733890787
92,84,85.43848614954892,1,0.0885027698734854,0.15004457998109436,0.04578444100173327,0.696409153370006
93,116,287.2673414408194,0,0.11601942939379138,0.1845832099619063,0.11649001253304762,0.3703915994849128
94,2,46.05742226162309,0,0.027474044859596904,0.12607939877163324,0.070588875901143,0.18298133008933484
95,101,215.28537919449806,1,0.1414840717681565,0.07718061125657168,0.06073796745967559,0.5082181040445536
96,45,154.22601333637706,1,0.1381560230818489,0.26382111583371226,0.12080251113182805,0.4090554309888677
97,158,196.7235004603379,1,0.06099702520192771,0.33154696026563263,0.09671385569266389,0.5071954745116132
98,134,65.43005174187006,0,0.12592914820206522,0.12328278286279656,0.03698417709859018,0.39574136171793406
99,84,214.55786473127978,0,0.09133552539116704,0.22133495195439526,0.11405852264925787,0.35884154291690584
100,66,111.67805362757281,1,0.058109870864137964,0.3069701426327766,0.06708764025662048,0.28441315535527467
101,69,37.41699108344497,0,0.1232481881391009,0.1214196855420186,0.056176273103216205,0.20178474620372455
102,147,109.6201878950804,0,0.06111568791920258,0.1498875153243058,0.0378226351310155,0.4847515585003304
103,85,78.05929146129212,1,0.08022260996809191,0.07284716389006718,0.04256210582541309,0.6025301756627355
104,42,281.0713883059992,0,0.07801035471936713,0.3194759883393259,0.11508599159612377,0.33488666521159044
105,45,294.20727868133946,0,0.11636762877828824,0.09056913432760814,0.09652813770652688,0.3131577442848396
106,12,272.8984349808623,0,0.06502230360237066,0.26553434576627244,0.09042475073502088,0.28863154390269635
107,150,54.2193743753094,1,0.14478292097976114,0.1335730639583001,0.06703989438830053,0.4303084593774027
108,53,118.92378157180515,1,0.007574142416958385,0.08659207624567328,0.06973177747030858,0.34070061539657726
109,150,135.17827922082853,1,0.12030861167325388,0.3698239029223418,0.047464592128364846,0.10719877404990595
110,3,144.3068075278186,0,0.126518251274663,0.2500614053420817,0.07850985002383619,0.4642519418119648
111,117,43.647375332069224,0,0.05158253246827174,0.30501846754737855,0.054276414241697754,0.34850827275559526
112,3,70.10721706141442,0,0.09679046037579259,0.2727631796277103,0.07340656556008995,0.42400601433429475
113,125,33.337660155927026,0,0.1561354291920253,0.04381573600418059,0.04452544217725201,0.001057910927527672
114,2,285.42358053205936,1,0.07778618549425857,0.05787931312147992,0.061064328991183456,0.5565527362865028
115,21,251.13286193164,0,0.09306951125706349,0.03901125750926682,0.011911612929844701,0.34124032496623224
116,3,190.7840043527039,0,0.085844841650338,0.23022965821730723,0.08399135830866444,0.20111190801645115
117,163,174.68965545969246,0,0.17070948614388706,0.13681443089785306,0.1005451338428912,0.5722836788407292
118,67,128.2688549275393,1,0.01960505299468318,0.1004740582542923,0.061536720129281776,0.0903002539422108
119,148,28.440122772263155,0,0.15133406288024406,0.25060478857719903,0.06789725102978861,0.3551747433998328
120,8,135.42579916700703,1,0.04737639253075804,0.2670276090119841,0.04091968729817553,0.4580391668672503
121,113,107.16583370680507,0,0.014948979290502519,0.2921008249049292,0.04343590853432932,0.44283181794591636
122,171,282.98082718735,0,0.057561554149855705,0.2548892765864317,0.1235532506601733,0.3716066909765374
123,1,249.30958363788102,0,0.07145732843197669,0.22881951448072324,0.11729840415167919,0.0778964943016864
124,76,290.8502006717534,0,0.08763083566161907,0.096340188133184,0.09928698199196342,0.33587070199208524
125,119,60.3495173488663,1,0.062132666500526484,0.33047606507127114,0.06251125083480227,0.7450567283552227
126,163,65.38825386649317,0,0.11426414507417894,0.21146325966834156,0.011125001471869653,0.15077534658905947
127,137,72.79131628922202,0,0.10220691719493358,0.3933507289158707,0.08213743345921057,0.47866713898876234
128,28,225.18732907198054,0,0.06849636381528687,0.16187167942355765,0.1158265200849381,0.03928788146176756
129,169,82.91381738407367,0,0.10463973819953971,0.13953355638238407,0.03684625357581778,0.3344457673165225
130,96,262.38010044823477,1,0.12140651906913813,0.22965925487137562,0.03323064140000156,0.1653326250274909
131,30,142.55314704162393,0,0.12701208868405006,0.1322883861819751,0.02201498255044475,0.29452326738635076
132,14,294.8576368201748,1,0.19918627643223755,0.11235947803553048,0.11888380252901763,0.44474380237325783
133,170,264.3593703628764,0,0.10951099426472218,0.1336616032661749,0.06156208069788075,0.09908143612586807
134,73,29.65800199336797,0,0.10865764891305596,0.086654362325772,0.04380269537741391,0.4008896571436329
135,60,121.6180710233867,1,0.10837044222432003,0.17580954017262346,0.07438622956152277,0.07977453425348453
136,167,294.27704877392193,0,0.08101789838152182,0.24807435438379255,0.07754131436324203,0.34718621560835394
137,105,146.10881265414145,0,0.07953084395379482,0.14619610143992107,0.05701317010945822,0.4084592450165054
138,107,228.32493331738536,1,0.06578215387024773,0.14852138437474136,0.08762093459095141,0.7427746232594248
139,44,188.47472468875898,0,0.08630493750652643,0.20922599703978834,0.10100574355201274,0.12426401744773968
140,111,101.899848673223,0,0.05787659375153082,0.34231440120713175,0.08383461819371577,0.14588506258986134
141,29,72.27422899801918,1,0.17437461413723102,0.11300893342095904,0.02985634624880331,0.8807820664932757
142,23,157.83344578178227,0,0.055645190216912624,0.20349309207760166,0.171590097222316,0.38439690622330774
143,164,70.2939996345419,0,0.14990607409712545,0.1179472415870698,0.05067600006289292,0.6433527503486306
144,60,221.35048974589296,0,0.209825719179835,0.2636397825452016,0.08733138255662909,0.43494553325441854
145,143,232.44136055333294,0,0.0688679981602845,0.2825468425308961,0.07698976813641094,0.3244970933941409
146,62,227.85050483893235,1,0.1646294640325119,0.15879679283384776,0.06131355208907099,0.15854191313477733
147,159,210.26455949014377,1,0.1134014228745805,0.03554750320900096,0.1078750488527761,0.06673228485546169
148,53,78.60131383353227,0,0.14061248043347627,0.12354348137788017,0.03447968338184435,0.1457743652215234
149,113,161.73420033355177,1,0.06348137615021224,0.21430210840245048,0.07735126604028625,0.3920164122696126
150,11,212.69914556677293,1,0.11838907269359811,0.049864714613499,0.06382645852661367,0.33961562471113027
151,122,278.9423601257847,1,0.11708364135999909,0.3041641950764731,0.03170937383235098,0.4665627484153838
152,44,289.78839380514415,0,0.08650048955393884,0.15966986107812994,0.10382919897079361,0.4064107462080859
153,100,61.98616795225841,1,0.1397394025233243,0.14573452989220698,0.05182858586305374,0.47297941309487856
154,119,277.2967159267685,0,0.20347708647984564,0.07873519681138719,0.14929258716438695,0.2813460345374439
155,65,233.446902141197,1,0.0762634950344094,0.38127644989731846,0.14496393447954886,0.3060969859006585
156,60,89.25298201629128,0,0.09850867845383986,-0.018310764681451454,0.048693381576488115,0.0798313318553644
157,7,147.65963023621094,0,0.01230349132795271,0.22196615798497923,0.048865944780705786,0.45902780533767357
158,82,55.1883332498521,0,0.11225527127747875,0.273958007914291,0.035787031096858386,0.4233769605874224
159,12,105.5226914705674,0,0.13801333280010766,0.4412200343673619,0.0200812459671649,0.14975643158591997
160,78,298.92945459562264,0,0.09519534125774948,0.06929881099587679,0.11836835599002833,0.3546047187320738
161,55,36.30884981170913,0,0.1555055485952819,0.18029639540976805,0.06567122792779484,0.43173586052076296
162,155,224.19231443233534,1,0.09199445553672564,0.24781698829773807,0.1297466564896336,0.7283826532027596
163,125,271.3438870449016,1,0.04644020821484458,0.10316081325218682,0.14995547758292926,-0.047462249247803984
164,147,191.9193054304096,0,0.09049433594874733,0.304126650224377,0.11217054522718094,0.3648028344237964
165,152,38.997722658099775,0,0.09516772201027002,0.19628152059370324,0.03237085136568515,0.36918070337102654
166,147,287.36603810173847,1,0.051368355369480444,0.19309315882917338,0.09854946960161734,-0.07290909266988858
167,141,60.99207987578466,1,0.12155913888315836,0.09735435517618994,0.05099939200946663,0.4703185545587285
168,31,51.43076660132601,0,0.06922809598168704,0.12711782980016098,0.03491559825086428,0.27752120516796724
169,77,275.60032634713394,0,0.11123971395702877,0.3007947796259506,0.12553044211307657,0.5234165454299208
170,24,183.3831764827457,0,0.08376254666608338,0.30848247225603803,0.17848856796148438,0.5127185776366332
171,92,211.12040798551055,0,0.09897118136946535,0.06024520972489329,0.1374096963125231,0.5846027090174213
172,151,161.02564294704294,0,0.06514559346078196,0.16951152065070046,0.1643031190754775,0.12610135254657823
173,130,193.7515186280081,1,0.09924633975783823,0.355973514878981,0.07112656638903904,0.7371757506996177
174,145,58.239148095161596,1,0.04777352536772164,0.24301072828057382,0.06128600172701884,0.7703925505031679
175,133,165.11166908581774,1,0.13876217273006117,0.3452790224609444,0.10599716418903184,0.6047673609015601
176,140,88.96668260031495,0,0.1077043812292287,0.10535123933576136,0.05438572990329291,0.21606196632456334
177,72,297.744837599939,0,0.032416152491299866,0.22185763664256763,0.01323352932221184,0.34108298164341255
178,124,174.825071539333,1,0.12139672603915093,0.09186656370385249,0.06703376001331128,0.2144913729253441
179,173,277.81930222244284,1,0.03216098979364358,0.12721717736301916,0.10561310809898938,0.25960204890676186
180,72,191.19195221418715,0,0.044563966069385466,0.07577290143948322,0.14651759959612592,0.023215830845237016
181,39,195.7319944975677,0,0.16933037372607612,0.13909614567703657,0.06629391275130846,0.31450123294262633
182,21,138.14243943520344,1,0.031475400163842315,0.07329006746649346,0.040661507416866256,0.5133655929663367
183,38,168.92437812319946,0,0.16037438797708287,0.12977529198858279,0.12087368402547027,0.4401157477770446
184,20,164.3724685287323,0,0.08284616890771293,0.2041568748143822,0.10567597227721905,-0.13598080828017114
185,164,299.42661794876125,1,0.07944591520263042,0.3730331362674363,0.10951495377791752,0.42422171726905655
186,111,179.02466573408947,0,0.05534904281029165,0.26924419300811275,0.1408424226460792,0.31914528800999536
187,154,225.96505942590804,0,0.18227492570695147,0.19665013851738028,0.09737596200586796,0.33269276696437555
188,94,264.4752414109137,1,0.06541420740937086,0.22007248482594105,0.11832715002608687,-0.005277439087558011
189,55,231.1912254659343,1,0.09072507997639588,0.3825696076123303,0.09069970717652756,0.5819907181939759
190,164,275.6463863034499,0,0.08690850045535074,0.26535078539917006,0.13566157393145684,-0.011197324096321725
191,18,36.674963335990775,0,0.20840115681877514,0.11142014802918565,0.056236777849842004,0.31405390721231125
192,22,127.77624024594279,0,0.11048428885820773,0.33788306438474586,0.03692460111723873,0.49498332507402315
193,135,26.353248282862353,0,0.06277317260144732,0.15882303748957366,0.0680583643971005,0.2128530139591991
194,41,53.934590784538884,0,-0.002458512707066163,0.11956365666874295,0.0727037694352345,0.3074636937577018
195,62,292.5062860244397,0,0.0704172708458636,-0.034439492811057536,0.07370997545420625,0.14252074273215617
196,128,91.61761195998027,1,0.11241215397469433,0.17929746846434244,0.024444264279929774,0.7257602001980159
197,110,73.44251571514624,1,0.12521913599783793,0.1868816706297445,0.04209844271447208,0.6858448179526905
198,131,111.39359447085047,0,0.01768742144234813,0.29490766475658153,0.07256773055181706,0.1528722701632968
199,30,90.69166315109148,0,0.043233391627717166,0.17670631479348872,0.03508455488223183,0.09153130216097352
200,21,134.52058997930155,1,0.12651980136183083,0.22246251541446313,0.036662495188060674,0.28430041830333175
201,90,156.84532542758032,0,0.06768902417183366,-0.010773940488410806,0.08701157326235925,0.34426688852592524
202,12,273.12849972833635,0,0.18492941960010145,0.018456366879602327,0.10233825025477412,0.2140311980015807
203,96,294.53726964873704,0,0.060863837452371845,0.05539064377235292,0.14874130215174577,0.22020647429318488
204,28,122.95919863879111,1,0.12061868549431855,0.1979630433490538,0.03860774096173717,0.30540673587888384
205,106,182.9397816393943,0,0.1502758238352277,0.16648080127491222,0.1777121794478603,0.1185971340939953
206,33,49.427104462427,0,0.058462842074917774,0.13442230199829142,0.042705225621344135,0.31270119969647436
207,73,206.7971111148641,1,0.14087999715996785,0.0347811637974045,0.09293249258146882,0.12105435048846377
208,38,249.54341209547482,0,0.022844285421480107,0.06495075462957255,0.07576384196143435,0.06746231767337592
209,46,53.230530022426564,0,0.08011604186817134,0.22202529328609535,0.028499674471335525,-0.06307251611430335
210,143,189.59521698533862,0,0.10848117543486979,0.10675737920125333,0.10373576193401673,0.1882393249903432
211,130,149.30601617306334,0,0.11292223421780787,0.33087601741649686,0.012886331266191762,0.4342334859264376
212,60,195.15670507665808,0,0.09277086965340284,0.1066091663994689,0.17541991898630874,0.2574616749190405
213,138,66.88123834382624,0,-0.004762778309402017,0.1304995699914811,0.05783031114780987,0.34250362716379734
214,140,140.05516123020269,0,0.09570287207057764,0.12432282010824282,0.025730153469064373,0.31050251746429497
215,81,251.30022074672252,0,0.12649843226793547,0.14537268957466917,0.08135300058691687,0.5718352908974624
216,143,85.40449918503,1,0.08148493116150853,0.24210339838007125,0.054655467531711494,0.5770831775007843
217,76,145.32628703703114,0,0.1388480202873575,0.12029114449042412,0.062303234874454,0.5158672716867175
218,78,190.74659621799802,0,0.13693681268570101,0.08425216334536592,0.1432078241176978,0.03905717370560654
219,93,279.4889518680078,0,0.16647671056848923,0.039662736463493165,0.045923080636495,0.2695182420929936
220,119,235.43284894052294,0,0.04912722771162421,0.2746674939490941,0.05796773464501736,0.35347852546317854
221,12,31.10073698942823,0,0.07777666625885592,0.20989955539036056,0.04550085239267519,0.3337711549304712
222,60,282.2320352508973,0,0.023303753751930303,0.20324216861589414,0.08164623480741547,0.13556144390147956
223,8,266.4078068435262,0,0.09968650274177178,0.27913161986603985,0.06525315457239846,0.282308468369389
224,73,75.16925284566952,0,0.004819426168688879,0.4637383868758757,0.011427373840032489,0.42637329667109136
225,136,185.37663552016855,1,0.14736200691944695,0.25404259693387915,0.06678758196546902,0.6879739559836846
226,46,126.2074859045513,0,0.23265995995395783,0.19498540063676117,0.06399955386262572,0.308637099767288
227,28,84.4958428899476,1,0.05095095605742191,0.4421372794735273,0.05789213027837533,0.32442649394707884
228,177,24.106804453026346,1,0.08526074337113498,0.16816230792334588,0.005776207853442339,0.29066062251968705
229,127,157.38252979869097,1,0.10579657375817596,0.1092771767000838,0.09789669975489167,0.358403544274016
230,83,42.94972534152044,0,0.03522558471091152,0.44032775293923626,0.05658535506415661,0.45224973836865384
231,139,39.14275128028317,1,0.14134862579496113,0.2925343698352823,0.049714533696532184,0.16496291819003803
232,39,24.384187390072164,1,0.13220077346062947,0.2501836238528012,0.029014095351230423,0.42029314168049947
233,152,188.7864504004122,0,0.09017471462436447,0.18456230476522986,0.039301221583662005,0.23219121179719895
234,81,219.9826398003881,1,0.12896290360284673,0.13765001264242702,0.08717255171280572,0.14782614941433692
235,86,48.96619161296367,0,0.1506478484085528,0.16974167867308668,0.03897853835208949,0.21327148775347085
236,152,126.47208472478414,0,0.206923388310563,0.19437779966850838,0.002065884836896707,0.3440393919989798
237,43,61.54245189673026,0,0.059256697948873664,0.42373655529913523,0.05412954890060631,0.3005822451200632
238,100,108.62607424910115,0,0.1532811960474451,0.2089751650905561,0.03213077467257246,0.3449817083350357
239,43,126.54415208464688,0,0.12017667489219624,0.32689235148721335,0.06050670757968614,0.2674136127525878
240,69,136.24667134071817,0,0.048312979425812724,0.3314447423587184,0.02901452370774787,0.21727719307771853
241,37,77.59782421080283,0,0.14739689529937902,0.44344751126758514,0.01979382507306181,0.1748481088584561
242,38,176.34211020355733,0,0.10624540009756259,0.07204872311332038,0.08416485704142777,0.4801953435320372
243,72,154.23342531960577,0,0.0902254062384395,0.2547077833287441,0.0834312110492842,0.3766129406420997
244,115,151.51215926192666,1,0.0665595380136157,0.23380229430268376,0.0672358294219392,0.45853300862944235
245,101,287.90041266949146,1,0.08443210111774258,0.11442269703644663,0.07818181012083261,0.8815140252004955
246,91,182.51333020070686,0,0.11208200288559303,0.09289038065602549,0.13725912627213135,0.2810089606909169
247,106,148.25539354385185,0,0.03920673708268935,0.3334470470620109,0.07020224474533364,0.41227279179429305
248,58,208.35914042184527,0,0.02992331451177495,0.2345633671700534,0.07775558685855102,0.406628668971787
249,90,271.4993330718861,0,0.04945679546103574,0.27373695317084384,0.025066830121948106,0.24140167038517182
250,26,290.7127844438852,0,0.16445343575448462,0.18288353338385438,0.09387583274550006,0.3535583629955057
251,165,51.913088895266405,0,0.12633961212380593,0.26243690264827296,0.05843825561108542,0.23118492946755137
252,111,263.80439156759525,1,0.12061025657185157,0.1121584406053267,0.13775344937182823,-0.06803081474259802
253,5,296.750339872371,0,0.09918983280077319,0.14296136794359357,0.18481263335788709,-0.006186143936518995
254,165,184.9402269017196,0,0.088450361803206,0.19442718447218024,0.054291210526252444,0.2409050706431173
255,138,136.5695624605424,0,0.13684111373196747,0.38975000796696824,0.029666298682208814,0.2311654628001321
256,153,259.6295578533738,0,0.11405568073467039,0.2955316737437834,0.11228898122203289,0.17812158045751994
257,127,64.80877501398372,0,0.14305012978183632,0.1633285442118439,0.04764583071645272,0.3579452469989286
258,94,52.55539551381674,0,0.10000939957803474,0.14791439522421165,0.04219345888663341,0.311464701166313
259,126,293.41853163967505,1,0.05862927555771975,-0.021635172336261957,0.08907115938993718,0.14878824636835153
260,90,28.717810326174554,0,0.057526118095916345,0.22797994814513295,0.0538893557298786,0.5104878623448985
261,91,249.9991734793988,0,0.11453965589126593,0.29674438822272114,0.07212686427529458,0.07164048462646595
262,54,291.51507247799424,0,0.15083407971060295,0.3065185715430884,0.1255752456027654,0.1344595486820883
263,78,142.3113893819483,0,0.1756097001635556,0.19150895461817014,0.0640154308708531,0.5268360485159029
264,59,133.61367055756494,1,0.09117770456060703,0.3280437860920702,0.037701673549456506,0.6439896073967253
265,51,28.800624931430335,1,0.08124942746812848,0.2307202366240064,0.04211461008241444,0.5658501313439871
266,129,227.1381245432326,0,0.19693506465826272,0.2803678213052458,0.06161192456042263,0.492673444136527
267,164,260.86716978421117,0,0.14033302262339611,0.03828096860575325,0.13454585392719376,0.056372516355415424
268,126,30.308256430290466,0,0.04587365916479144,0.03417020014954564,0.05193822759473349,0.38416258910327994
269,128,226.3311026220664,0,0.07098698583230993,0.19789839957253202,0.12378924543983569,0.46596344286600133
270,112,153.98833398290805,0,0.07860248001061618,0.3152086228557987,0.10807846407490282,0.6844193467998593
271,142,66.60171620660613,0,-0.007597975742039443,0.18199150868733047,0.0884979402787497,0.2910676018110225
272,135,97.67536470761056,1,0.14142160804851492,0.11372483741661527,0.05097151026432131,0.48988922078027036
273,99,233.31472009150983,1,0.034060382353812424,0.22208949970389916,0.09403173311860692,0.4770580521483476
274,106,238.55906921379724,0,0.10525879464070899,0.2746591486374506,0.1170000314343647,0.24228343585332762
275,61,287.8259842005628,1,0.1250775974044762,0.1316244821471705,0.10592531688758244,0.3336927534908837
276,117,40.300880731982026,0,0.16805689746063487,0.2341637249326938,0.04208106395942682,0.3686436021710143
